Concept,Rel,Feature,Frequency,上级类别,下级类别
背包,有,有-多种品牌,3.0,人造物,工具
背包,有,有-多种种类,3.0,人造物,工具
背包,有,有-夹层,3.0,人造物,工具
背包,有,有-图案,3.0,人造物,工具
背包,可以,可以-背着,2.0,人造物,工具
背包,是,是-必需品,2.0,人造物,工具
背包,是,是-工具,2.0,人造物,工具
背包,是,是-黑色的,2.0,人造物,工具
背包,是,是-皮的,2.0,人造物,工具
背包,是,是-学习用品,2.0,人造物,工具
背包,像,像-手提包,2.0,人造物,工具
背包,像,像-箱子,2.0,人造物,工具
背包,需要,需要-保护,2.0,人造物,工具
背包,有,有-带子,2.0,人造物,工具
背包,有,有-多种材质,2.0,人造物,工具
背包,有,有-多种型号,2.0,人造物,工具
背包,有,有-多种颜色,2.0,人造物,工具
背包,有,有-商标,2.0,人造物,工具
鼻烟壶,是,是-壶,10.0,人造物,工具
鼻烟壶,像,像-茶壶,8.0,人造物,工具
鼻烟壶,像,像-水壶,8.0,人造物,工具
鼻烟壶,可以,可以-吸烟,6.0,人造物,工具
鼻烟壶,是,是-容器,6.0,人造物,工具
鼻烟壶,是,是-小的,6.0,人造物,工具
鼻烟壶,可以,可以-收藏,5.0,人造物,工具
鼻烟壶,需要,需要-制造,5.0,人造物,工具
鼻烟壶,有,有-多种样式,5.0,人造物,工具
鼻烟壶,是,是-小巧的,4.0,人造物,工具
鼻烟壶,可以,可以-观赏,3.0,人造物,工具
鼻烟壶,其他,其他-便于携带,3.0,人造物,工具
鼻烟壶,是,是-艺术品,3.0,人造物,工具
鼻烟壶,需要,需要-保护,3.0,人造物,工具
鼻烟壶,需要,需要-烧制,3.0,人造物,工具
鼻烟壶,有,有-壶身,3.0,人造物,工具
鼻烟壶,有,有-壶嘴,3.0,人造物,工具
鼻烟壶,有,有-收藏价值,3.0,人造物,工具
鼻烟壶,可以,可以-抽烟,2.0,人造物,工具
鼻烟壶,可以,可以-买卖,2.0,人造物,工具
鼻烟壶,可以,可以-盛鼻烟的容器,2.0,人造物,工具
鼻烟壶,可以,可以-送礼,2.0,人造物,工具
鼻烟壶,是,是-工艺品,2.0,人造物,工具
鼻烟壶,是,是-古董,2.0,人造物,工具
鼻烟壶,是,是-精致的,2.0,人造物,工具
鼻烟壶,是,是-瓶子,2.0,人造物,工具
鼻烟壶,像,像-瓶子,2.0,人造物,工具
鼻烟壶,像,像-香炉,2.0,人造物,工具
鼻烟壶,需要,需要-保存,2.0,人造物,工具
鼻烟壶,需要,需要-设计,2.0,人造物,工具
鼻烟壶,有,有-多种材质,2.0,人造物,工具
鼻烟壶,有,有-多种颜色,2.0,人造物,工具
鼻烟壶,有,有-盖子,2.0,人造物,工具
鼻烟壶,有,有-花纹,2.0,人造物,工具
鼻烟壶,有,有-历史,2.0,人造物,工具
鼻烟壶,有,有-图案,2.0,人造物,工具
鼻烟壶,有,有-形状,2.0,人造物,工具
鼻烟壶,有,有-烟,2.0,人造物,工具
比基尼泳装,可以,可以-游泳,16.0,人造物,服饰
比基尼泳装,可以,可以-穿,15.0,人造物,服饰
比基尼泳装,是,是-服饰,15.0,人造物,服饰
比基尼泳装,像,像-内衣,14.0,人造物,服饰
比基尼泳装,有,有-上衣,13.0,人造物,服饰
比基尼泳装,是,是-衣服,12.0,人造物,服饰
比基尼泳装,是,是-泳衣,12.0,人造物,服饰
比基尼泳装,有,有-下衣,11.0,人造物,服饰
比基尼泳装,有,有-多种样式,9.0,人造物,服饰
比基尼泳装,需要,需要-清洗,8.0,人造物,服饰
比基尼泳装,可以,可以-买卖,7.0,人造物,服饰
比基尼泳装,是,是-性感的,7.0,人造物,服饰
比基尼泳装,有,有-布,7.0,人造物,服饰
比基尼泳装,有,有-多种颜色,5.0,人造物,服饰
比基尼泳装,需要,需要-买,4.0,人造物,服饰
比基尼泳装,需要,需要-制造,4.0,人造物,服饰
比基尼泳装,可以,可以-拍照,3.0,人造物,服饰
比基尼泳装,是,是-好看的,3.0,人造物,服饰
比基尼泳装,需要,需要-设计,3.0,人造物,服饰
比基尼泳装,可以,可以-穿着游泳,2.0,人造物,服饰
比基尼泳装,是,是-海边的,2.0,人造物,服饰
比基尼泳装,是,是-三点式泳装,2.0,人造物,服饰
比基尼泳装,是,是-时尚的,2.0,人造物,服饰
比基尼泳装,是,是-夏季的,2.0,人造物,服饰
比基尼泳装,像,像-内裤,2.0,人造物,服饰
比基尼泳装,像,像-泳裤,2.0,人造物,服饰
比基尼泳装,需要,需要-好身材,2.0,人造物,服饰
比基尼泳装,需要,需要-加工,2.0,人造物,服饰
比基尼泳装,有,有-弹性,2.0,人造物,服饰
比基尼泳装,有,有-多种型号,2.0,人造物,服饰
比基尼泳装,有,有-多种种类,2.0,人造物,服饰
比基尼泳装,有,有-分开的,2.0,人造物,服饰
比基尼泳装,有,有-肩带,2.0,人造物,服饰
比基尼泳装,有,有-连体的,2.0,人造物,服饰
比基尼泳装,有,有-女士的,2.0,人造物,服饰
比基尼泳装,有,有-泳裤,2.0,人造物,服饰
比萨,是,是-食物,25.0,食物,固态干粮
比萨,可以,可以-食用,23.0,食物,固态干粮
比萨,有,有-肉,12.0,食物,固态干粮
比萨,有,有-面粉,10.0,食物,固态干粮
比萨,有,有-蔬菜,9.0,食物,固态干粮
比萨,像,像-大饼,8.0,食物,固态干粮
比萨,有,有-芝士,8.0,食物,固态干粮
比萨,是,是-圆形,6.0,食物,固态干粮
比萨,是,是-面食,5.0,食物,固态干粮
比萨,有,有-火腿肠,5.0,食物,固态干粮
比萨,其他,其他-必胜客,4.0,食物,固态干粮
比萨,是,是-饼,4.0,食物,固态干粮
比萨,是,是-香的,4.0,食物,固态干粮
比萨,像,像-面包,4.0,食物,固态干粮
比萨,需要,需要-烤,4.0,食物,固态干粮
比萨,需要,需要-制造,4.0,食物,固态干粮
比萨,有,有-多种味道,4.0,食物,固态干粮
比萨,可以,可以-买卖,3.0,食物,固态干粮
比萨,是,是-好吃的,3.0,食物,固态干粮
比萨,需要,需要-烘烤,3.0,食物,固态干粮
比萨,有,有-番茄酱,3.0,食物,固态干粮
比萨,有,有-水果,3.0,食物,固态干粮
比萨,可以,可以-饱腹,2.0,食物,固态干粮
比萨,可以,可以-聚会,2.0,食物,固态干粮
比萨,其他,其他-比格,2.0,食物,固态干粮
比萨,是,是-扁的,2.0,食物,固态干粮
比萨,是,是-快餐,2.0,食物,固态干粮
比萨,是,是-意大利的,2.0,食物,固态干粮
比萨,像,像-盘子,2.0,食物,固态干粮
比萨,像,像-馅饼,2.0,食物,固态干粮
比萨,像,像-圆盘,2.0,食物,固态干粮
比萨,像,像-月亮,2.0,食物,固态干粮
比萨,需要,需要-保鲜,2.0,食物,固态干粮
比萨,需要,需要-趁热,2.0,食物,固态干粮
比萨,需要,需要-加热,2.0,食物,固态干粮
比萨,需要,需要-尽快食用,2.0,食物,固态干粮
比萨,有,有-饼皮,2.0,食物,固态干粮
比萨,有,有-菜,2.0,食物,固态干粮
比萨,有,有-多种种类,2.0,食物,固态干粮
比萨,有,有-奶酪,2.0,食物,固态干粮
笔芯,可以,可以-写字,28.0,人造物,工具
笔芯,有,有-多种颜色,10.0,人造物,工具
笔芯,是,是-文具,8.0,人造物,工具
笔芯,有,有-墨水,8.0,人造物,工具
笔芯,可以,可以-绘画,7.0,人造物,工具
笔芯,是,是-黑色的,7.0,人造物,工具
笔芯,是,是-细的,6.0,人造物,工具
笔芯,是,是-学习用品,6.0,人造物,工具
笔芯,像,像-针,5.0,人造物,工具
笔芯,像,像-针管,5.0,人造物,工具
笔芯,可以,可以-买卖,4.0,人造物,工具
笔芯,可以,可以-替换,4.0,人造物,工具
笔芯,是,是-笔,4.0,人造物,工具
笔芯,是,是-长的,4.0,人造物,工具
笔芯,需要,需要-笔壳,4.0,人造物,工具
笔芯,有,有-笔油,4.0,人造物,工具
笔芯,是,是-必需品,3.0,人造物,工具
笔芯,是,是-工具,3.0,人造物,工具
笔芯,是,是-尖的,3.0,人造物,工具
笔芯,是,是-蓝色的,3.0,人造物,工具
笔芯,是,是-塑料,3.0,人造物,工具
笔芯,是,是-塑料的,3.0,人造物,工具
笔芯,像,像-木棍,3.0,人造物,工具
笔芯,像,像-铅笔,3.0,人造物,工具
笔芯,像,像-吸管,3.0,人造物,工具
笔芯,需要,需要-安装,3.0,人造物,工具
笔芯,需要,需要-更换,3.0,人造物,工具
笔芯,需要,需要-墨水,3.0,人造物,工具
笔芯,有,有-不同粗细,3.0,人造物,工具
笔芯,有,有-多种品牌,3.0,人造物,工具
笔芯,有,有-多种样式,3.0,人造物,工具
笔芯,有,有-壳,3.0,人造物,工具
笔芯,有,有-颜色,3.0,人造物,工具
笔芯,可以,可以-标记,2.0,人造物,工具
笔芯,可以,可以-使用,2.0,人造物,工具
笔芯,是,是-常见的,2.0,人造物,工具
笔芯,是,是-红色的,2.0,人造物,工具
笔芯,是,是-硬的,2.0,人造物,工具
笔芯,像,像-钢笔,2.0,人造物,工具
笔芯,像,像-棍棒,2.0,人造物,工具
笔芯,像,像-针头,2.0,人造物,工具
笔芯,像,像-注射器,2.0,人造物,工具
笔芯,需要,需要-加工,2.0,人造物,工具
笔芯,需要,需要-纸,2.0,人造物,工具
笔芯,有,有-笔管,2.0,人造物,工具
笔芯,有,有-笔尖,2.0,人造物,工具
笔芯,有,有-笔墨,2.0,人造物,工具
笔芯,有,有-笔头,2.0,人造物,工具
笔芯,有,有-多种型号,2.0,人造物,工具
笔芯,有,有-油墨,2.0,人造物,工具
扁豆,可以,可以-食用,22.7586206896552,植物,蔬菜
扁豆,是,是-食物,13.448275862069,植物,蔬菜
扁豆,是,是-植物,12.4137931034483,植物,蔬菜
扁豆,有,有-豆子,12.4137931034483,植物,蔬菜
扁豆,是,是-绿色的,10.3448275862069,植物,蔬菜
扁豆,是,是-扁的,8.27586206896552,植物,蔬菜
扁豆,是,是-豆,7.24137931034483,植物,蔬菜
扁豆,可以,可以-炒,6.20689655172414,植物,蔬菜
扁豆,需要,需要-种植,6.20689655172414,植物,蔬菜
扁豆,有,有-豆荚,6.20689655172414,植物,蔬菜
扁豆,是,是-蔬菜,4.13793103448276,植物,蔬菜
扁豆,需要,需要-清洗,4.13793103448276,植物,蔬菜
扁豆,需要,需要-煮,4.13793103448276,植物,蔬菜
扁豆,是,是-好吃的,3.10344827586207,植物,蔬菜
扁豆,是,是-长的,3.10344827586207,植物,蔬菜
扁豆,像,像-豆角,3.10344827586207,植物,蔬菜
扁豆,需要,需要-肥料,3.10344827586207,植物,蔬菜
扁豆,有,有-藤蔓,3.10344827586207,植物,蔬菜
扁豆,有,有-叶子,3.10344827586207,植物,蔬菜
扁豆,可以,可以-煲汤,2.06896551724138,植物,蔬菜
扁豆,可以,可以-买卖,2.06896551724138,植物,蔬菜
扁豆,是,是-常见的,2.06896551724138,植物,蔬菜
扁豆,是,是-难吃的,2.06896551724138,植物,蔬菜
扁豆,是,是-药,2.06896551724138,植物,蔬菜
扁豆,像,像-船,2.06896551724138,植物,蔬菜
扁豆,像,像-豇豆,2.06896551724138,植物,蔬菜
扁豆,像,像-豌豆,2.06896551724138,植物,蔬菜
扁豆,像,像-皂角,2.06896551724138,植物,蔬菜
扁豆,需要,需要-浇水,2.06896551724138,植物,蔬菜
扁豆,需要,需要-空气,2.06896551724138,植物,蔬菜
扁豆,需要,需要-烹饪,2.06896551724138,植物,蔬菜
扁豆,需要,需要-水,2.06896551724138,植物,蔬菜
扁豆,有,有-蛋白质,2.06896551724138,植物,蔬菜
扁豆,有,有-淀粉,2.06896551724138,植物,蔬菜
扁豆,有,有-茎,2.06896551724138,植物,蔬菜
扁豆,有,有-皮,2.06896551724138,植物,蔬菜
扁豆,有,有-种子,2.06896551724138,植物,蔬菜
槟榔,是,是-食物,18.6206896551724,植物,水果
槟榔,可以,可以-食用,17.5862068965517,植物,水果
槟榔,可以,可以-嚼,12.4137931034483,植物,水果
槟榔,是,是-植物,8.27586206896552,植物,水果
槟榔,是,是-零食,7.24137931034483,植物,水果
槟榔,有,有-味道,7.24137931034483,植物,水果
槟榔,像,像-口香糖,6.20689655172414,植物,水果
槟榔,需要,需要-种植,6.20689655172414,植物,水果
槟榔,有,有-壳,5.17241379310345,植物,水果
槟榔,是,是-果实,4.13793103448276,植物,水果
槟榔,需要,需要-加工,4.13793103448276,植物,水果
槟榔,需要,需要-土,4.13793103448276,植物,水果
槟榔,需要,需要-阳光,4.13793103448276,植物,水果
槟榔,其他,其他-不可多吃,3.10344827586207,植物,水果
槟榔,是,是-黑色的,3.10344827586207,植物,水果
槟榔,是,是-坚果,3.10344827586207,植物,水果
槟榔,是,是-药,3.10344827586207,植物,水果
槟榔,是,是-硬的,3.10344827586207,植物,水果
槟榔,是,是-有害的,3.10344827586207,植物,水果
槟榔,是,是-棕榈科,3.10344827586207,植物,水果
槟榔,需要,需要-采摘,3.10344827586207,植物,水果
槟榔,需要,需要-空气,3.10344827586207,植物,水果
槟榔,需要,需要-晒,3.10344827586207,植物,水果
槟榔,需要,需要-水,3.10344827586207,植物,水果
槟榔,有,有-包装,3.10344827586207,植物,水果
槟榔,有,有-多种型号,3.10344827586207,植物,水果
槟榔,有,有-果核,3.10344827586207,植物,水果
槟榔,有,有-嚼劲,3.10344827586207,植物,水果
槟榔,可以,可以-买卖,2.06896551724138,植物,水果
槟榔,可以,可以-提神,2.06896551724138,植物,水果
槟榔,是,是-刺鼻的,2.06896551724138,植物,水果
槟榔,是,是-棕色的,2.06896551724138,植物,水果
槟榔,像,像-木材,2.06896551724138,植物,水果
槟榔,像,像-泡泡糖,2.06896551724138,植物,水果
槟榔,像,像-糖,2.06896551724138,植物,水果
槟榔,需要,需要-嚼,2.06896551724138,植物,水果
槟榔,需要,需要-买,2.06896551724138,植物,水果
槟榔,需要,需要-晒干,2.06896551724138,植物,水果
槟榔,有,有-果实,2.06896551724138,植物,水果
槟榔,有,有-颜色,2.06896551724138,植物,水果
槟榔,有,有-叶子,2.06896551724138,植物,水果
槟榔,有,有-种子,2.06896551724138,植物,水果
冰淇淋,可以,可以-食用,22.0,食物,固态干粮
冰淇淋,是,是-食物,17.0,食物,固态干粮
冰淇淋,是,是-甜的,14.0,食物,固态干粮
冰淇淋,有,有-多种味道,9.0,食物,固态干粮
冰淇淋,有,有-奶油,9.0,食物,固态干粮
冰淇淋,是,是-冰的,7.0,食物,固态干粮
冰淇淋,需要,需要-低温,6.0,食物,固态干粮
冰淇淋,是,是-好吃的,5.0,食物,固态干粮
冰淇淋,是,是-甜品,5.0,食物,固态干粮
冰淇淋,像,像-粪便,5.0,食物,固态干粮
冰淇淋,需要,需要-保存,5.0,食物,固态干粮
冰淇淋,需要,需要-冷藏,5.0,食物,固态干粮
冰淇淋,需要,需要-冷冻,5.0,食物,固态干粮
冰淇淋,可以,可以-解馋,4.0,食物,固态干粮
冰淇淋,可以,可以-解暑,4.0,食物,固态干粮
冰淇淋,是,是-冷的,4.0,食物,固态干粮
冰淇淋,像,像-雪糕,4.0,食物,固态干粮
冰淇淋,有,有-冰,4.0,食物,固态干粮
冰淇淋,有,有-水,4.0,食物,固态干粮
冰淇淋,有,有-糖,4.0,食物,固态干粮
冰淇淋,可以,可以-买卖,3.0,食物,固态干粮
冰淇淋,是,是-凉的,3.0,食物,固态干粮
冰淇淋,是,是-零食,3.0,食物,固态干粮
冰淇淋,像,像-冰棍,3.0,食物,固态干粮
冰淇淋,需要,需要-冰,3.0,食物,固态干粮
冰淇淋,有,有-多种颜色,3.0,食物,固态干粮
冰淇淋,可以,可以-降温,2.0,食物,固态干粮
冰淇淋,可以,可以-舔,2.0,食物,固态干粮
冰淇淋,是,是-饮品,2.0,食物,固态干粮
冰淇淋,像,像-蛋糕,2.0,食物,固态干粮
冰淇淋,像,像-棉花糖,2.0,食物,固态干粮
冰淇淋,像,像-圆锥形,2.0,食物,固态干粮
冰淇淋,需要,需要-放冰箱,2.0,食物,固态干粮
冰淇淋,需要,需要-尽快食用,2.0,食物,固态干粮
冰淇淋,需要,需要-制造,2.0,食物,固态干粮
冰淇淋,有,有-包装,2.0,食物,固态干粮
冰淇淋,有,有-蛋卷,2.0,食物,固态干粮
冰淇淋,有,有-多种种类,2.0,食物,固态干粮
冰淇淋,有,有-巧克力,2.0,食物,固态干粮
冰淇淋蛋糕,可以,可以-食用,20.0,食物,固态干粮
冰淇淋蛋糕,是,是-食物,20.0,食物,固态干粮
冰淇淋蛋糕,是,是-冰淇淋,17.0,食物,固态干粮
冰淇淋蛋糕,是,是-蛋糕,16.0,食物,固态干粮
冰淇淋蛋糕,有,有-奶油,14.0,食物,固态干粮
冰淇淋蛋糕,是,是-甜的,13.0,食物,固态干粮
冰淇淋蛋糕,是,是-甜品,10.0,食物,固态干粮
冰淇淋蛋糕,有,有-鸡蛋,6.0,食物,固态干粮
冰淇淋蛋糕,有,有-面粉,6.0,食物,固态干粮
冰淇淋蛋糕,是,是-凉的,5.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-冷藏,5.0,食物,固态干粮
冰淇淋蛋糕,有,有-糖,5.0,食物,固态干粮
冰淇淋蛋糕,是,是-软的,4.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-奶油,4.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-制造,4.0,食物,固态干粮
冰淇淋蛋糕,可以,可以-买卖,3.0,食物,固态干粮
冰淇淋蛋糕,是,是-好吃的,3.0,食物,固态干粮
冰淇淋蛋糕,是,是-零食,3.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-低温,3.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-烘烤,3.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-冷冻,3.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-糖,3.0,食物,固态干粮
冰淇淋蛋糕,有,有-多种样式,3.0,食物,固态干粮
冰淇淋蛋糕,可以,可以-观赏,2.0,食物,固态干粮
冰淇淋蛋糕,可以,可以-庆祝,2.0,食物,固态干粮
冰淇淋蛋糕,可以,可以-送礼,2.0,食物,固态干粮
冰淇淋蛋糕,是,是-糕点,2.0,食物,固态干粮
冰淇淋蛋糕,是,是-冷的,2.0,食物,固态干粮
冰淇淋蛋糕,是,是-圆形,2.0,食物,固态干粮
冰淇淋蛋糕,像,像-奶油蛋糕,2.0,食物,固态干粮
冰淇淋蛋糕,像,像-水果蛋糕,2.0,食物,固态干粮
冰淇淋蛋糕,像,像-雪糕,2.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-保存,2.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-加工,2.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-买,2.0,食物,固态干粮
冰淇淋蛋糕,需要,需要-牛奶,2.0,食物,固态干粮
冰淇淋蛋糕,有,有-冰,2.0,食物,固态干粮
冰淇淋蛋糕,有,有-水,2.0,食物,固态干粮
冰糖葫芦,可以,可以-食用,23.5714285714286,食物,固态干粮
冰糖葫芦,是,是-食物,21.4285714285714,食物,固态干粮
冰糖葫芦,有,有-山楂,20.3571428571429,食物,固态干粮
冰糖葫芦,是,是-甜的,19.2857142857143,食物,固态干粮
冰糖葫芦,有,有-冰糖,12.8571428571429,食物,固态干粮
冰糖葫芦,是,是-红色的,11.7857142857143,食物,固态干粮
冰糖葫芦,是,是-酸的,10.7142857142857,食物,固态干粮
冰糖葫芦,有,有-糖,10.7142857142857,食物,固态干粮
冰糖葫芦,是,是-零食,7.5,食物,固态干粮
冰糖葫芦,是,是-小吃,5.35714285714286,食物,固态干粮
冰糖葫芦,有,有-竹签,5.35714285714286,食物,固态干粮
冰糖葫芦,是,是-山楂,4.28571428571429,食物,固态干粮
冰糖葫芦,像,像-葫芦,4.28571428571429,食物,固态干粮
冰糖葫芦,需要,需要-保存,4.28571428571429,食物,固态干粮
